ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-02-02,1453.2447253869364,-8367.957282130688,6538.731818040603,1453.2447253869364,1453.2447253869364,-2062.857501139495,-2062.857501139495,-2062.857501139495,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680912968152,-15.361680912968152,-15.361680912968152,1016.7214727231602,1016.7214727231602,1016.7214727231602,0.0,0.0,0.0,-609.6127757525587
2017-02-03,1491.6585780802416,-7560.715887425415,6698.44519580733,1491.6585780802416,1491.6585780802416,-1982.9352534484406,-1982.9352534484406,-1982.9352534484406,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.27360221197617,-12.27360221197617,-12.27360221197617,1093.555641713223,1093.555641713223,1093.555641713223,0.0,0.0,0.0,-491.276675368199
2017-02-04,1530.0724307735466,-7423.51049166962,6756.905063516343,1530.0724307735466,1530.0724307735466,-1900.2932567895123,-1900.2932567895123,-1900.2932567895123,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123782492,-18.014958123782492,-18.014958123782492,1181.9389942839578,1181.9389942839578,1181.9389942839578,0.0,0.0,0.0,-370.2208260159657
2017-02-05,1568.4862834668518,-7342.425750732175,6421.320643473971,1568.4862834668518,1568.4862834668518,-1817.9722830939534,-1817.9722830939534,-1817.9722830939534,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730333573,-34.10832730333573,-34.10832730333573,1280.3533371590697,1280.3533371590697,1280.3533371590697,0.0,0.0,0.0,-249.4859996271016
2017-02-06,1606.900136160157,-6914.118862460288,7063.573653589759,1606.900136160157,1606.900136160157,-1648.0265262135506,-1648.0265262135506,-1648.0265262135506,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962768998,29.131018962768998,29.131018962768998,1387.059747773368,1387.059747773368,1387.059747773368,0.0,0.0,0.0,-41.12639005339361
2017-02-07,1645.3139888534622,-6791.801279547493,7408.067613036171,1645.3139888534622,1645.3139888534622,-1590.2972528172663,-1590.2972528172663,-1590.2972528172663,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932966045,-26.220557932966045,-26.220557932966045,1500.140598065387,1500.140598065387,1500.140598065387,0.0,0.0,0.0,55.01673603619588
2017-02-08,1683.7278415467674,-6228.956000432541,7368.527182894683,1683.7278415467674,1683.7278415467674,-1369.8228799558685,-1369.8228799558685,-1369.8228799558685,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752233687,76.84810752233687,76.84810752233687,1617.546305471482,1617.546305471482,1617.546305471482,0.0,0.0,0.0,313.9049615908989
2017-02-09,1722.1416942400724,-6290.06494211368,7392.078358961413,1722.1416942400724,1722.1416942400724,-1342.433363226056,-1342.433363226056,-1342.433363226056,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.36168091317183,-15.36168091317183,-15.36168091317183,1737.1456106368032,1737.1456106368032,1737.1456106368032,0.0,0.0,0.0,379.7083310140165
2017-02-10,1760.5555469333776,-6242.407467102801,7592.873922917899,1760.5555469333776,1760.5555469333776,-1219.7128156515003,-1219.7128156515003,-1219.7128156515003,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212057638,-12.273602212057638,-12.273602212057638,1856.7780795102447,1856.7780795102447,1856.7780795102447,0.0,0.0,0.0,540.8427312818774
2017-02-11,1798.9693996266828,-6459.737150509171,7722.152026779497,1798.9693996266828,1798.9693996266828,-1107.9247906902885,-1107.9247906902885,-1107.9247906902885,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958124003282,-18.014958124003282,-18.014958124003282,1974.307460383402,1974.307460383402,1974.307460383402,0.0,0.0,0.0,691.0446089363943
2017-02-12,1837.3832523199878,-6488.779594400014,7976.677550689812,1837.3832523199878,1837.3832523199878,-1010.6511241473672,-1010.6511241473672,-1010.6511241473672,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.108327303148684,-34.108327303148684,-34.108327303148684,2087.6744961054687,2087.6744961054687,2087.6744961054687,0.0,0.0,0.0,826.7321281726206
2017-02-13,1875.797105013293,-5850.6246018578995,8414.113844433767,1875.797105013293,1875.797105013293,-840.138474740219,-840.138474740219,-840.138474740219,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896296388,29.13101896296388,29.13101896296388,2194.9477992465045,2194.9477992465045,2194.9477992465045,0.0,0.0,0.0,1035.658630273074
2017-02-14,1914.210957706598,-5629.6551780883,8524.068765369504,1914.210957706598,1914.210957706598,-796.0664074972184,-796.0664074972184,-796.0664074972184,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793294779,-26.22055793294779,-26.22055793294779,2294.3714433854166,2294.3714433854166,2294.3714433854166,0.0,0.0,0.0,1118.1445502093798
2017-02-15,1952.624810399903,-5571.246140264896,8562.289188727365,1952.624810399903,1952.624810399903,-602.961179482346,-602.961179482346,-602.961179482346,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752220352,76.84810752220352,76.84810752220352,2384.4080059451376,2384.4080059451376,2384.4080059451376,0.0,0.0,0.0,1349.663630917557
2017-02-16,1991.0386630932085,-5976.105488115585,8513.492684299652,1991.0386630932085,1991.0386630932085,-615.8030588614271,-615.8030588614271,-615.8030588614271,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.36168091315361,-15.36168091315361,-15.36168091315361,2463.775915001414,2463.775915001414,2463.775915001414,0.0,0.0,0.0,1375.2356042317815
2017-02-17,2029.4525157865135,-5597.579468547026,8580.607227087121,2029.4525157865135,2029.4525157865135,-545.0107939264263,-545.0107939264263,-545.0107939264263,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211806516,-12.273602211806516,-12.273602211806516,2531.480101235068,2531.480101235068,2531.480101235068,0.0,0.0,0.0,1484.441721860087
2017-02-18,2067.8663684798184,-5886.9362652544505,8020.526569946986,2067.8663684798184,2067.8663684798184,-495.39711834055146,-495.39711834055146,-495.39711834055146,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123955157,-18.014958123955157,-18.014958123955157,2586.8351327330906,2586.8351327330906,2586.8351327330906,0.0,0.0,0.0,1572.469250139267
2017-02-19,2106.280221173124,-4910.482833156987,9307.60658140331,2106.280221173124,2106.280221173124,-468.8454103107128,-468.8454103107128,-468.8454103107128,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.108327302949625,-34.108327302949625,-34.108327302949625,2629.480209941924,2629.480209941924,2629.480209941924,0.0,0.0,0.0,1637.4348108624113
2017-02-20,2144.694073866429,-5987.525113745508,8898.44609399507,2144.694073866429,2144.694073866429,-375.70065862853943,-375.70065862853943,-375.70065862853943,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.1310189628521,29.1310189628521,29.1310189628521,2659.385615358296,2659.385615358296,2659.385615358296,0.0,0.0,0.0,1768.9934152378894
2017-02-21,2183.1079265597346,-5662.798759786384,9194.014511909112,2183.1079265597346,2183.1079265597346,-413.58740928066345,-413.58740928066345,-413.58740928066345,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793292955,-26.22055793292955,-26.22055793292955,2676.850441601953,2676.850441601953,2676.850441601953,0.0,0.0,0.0,1769.520517279071
2017-02-22,2221.5217792530393,-5063.952179351499,9054.79898366776,2221.5217792530393,2221.5217792530393,-304.8775293276834,-304.8775293276834,-304.8775293276834,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752228593,76.84810752228593,76.84810752228593,2682.4916560997185,2682.4916560997185,2682.4916560997185,0.0,0.0,0.0,1916.6442499253558
2017-02-23,2259.9356319463445,-5555.308113241069,8795.850080584703,2259.9356319463445,2259.9356319463445,-402.35417958250366,-402.35417958250366,-402.35417958250366,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913268351,-15.361680913268351,-15.361680913268351,2677.224794280452,2677.224794280452,2677.224794280452,0.0,0.0,0.0,1857.581452363841
2017-02-24,2298.3494846396497,-4745.005959226586,8602.61524815012,2298.3494846396497,2298.3494846396497,-414.25409563847643,-414.25409563847643,-414.25409563847643,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212178103,-12.273602212178103,-12.273602212178103,2662.236799523389,2662.236799523389,2662.236799523389,0.0,0.0,0.0,1884.0953890011733
2017-02-25,2336.763337332955,-4562.827693537061,9013.569856705726,2336.763337332955,2336.763337332955,-443.2805102277501,-443.2805102277501,-443.2805102277501,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812360614,-18.01495812360614,-18.01495812360614,2638.951740845543,2638.951740845543,2638.951740845543,0.0,0.0,0.0,1893.482827105205
2017-02-26,2375.1771900262597,-5487.400317395554,9396.354435261488,2375.1771900262597,2375.1771900262597,-489.3352876699771,-489.3352876699771,-489.3352876699771,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730325473,-34.10832730325473,-34.10832730325473,2608.990332582965,2608.990332582965,2608.990332582965,0.0,0.0,0.0,1885.8419023562826
2017-02-27,2413.5910427195654,-4832.71571212712,9001.743292427811,2413.5910427195654,2413.5910427195654,-460.96192525766384,-460.96192525766384,-460.96192525766384,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962893645,29.131018962893645,29.131018962893645,2574.12434872913,2574.12434872913,2574.12434872913,0.0,0.0,0.0,1952.6291174619016
2017-02-28,2452.00489541287,-5064.604431379354,9010.923841148297,2452.00489541287,2452.00489541287,-554.2106874337741,-554.2106874337741,-554.2106874337741,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932952516,-26.220557932952516,-26.220557932952516,2536.2271634488657,2536.2271634488657,2536.2271634488657,0.0,0.0,0.0,1897.794207979096
2017-03-01,2490.418748106175,-4900.503494617383,9169.200779797586,2490.418748106175,2490.418748106175,-490.1474307333717,-490.1474307333717,-490.1474307333717,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752226227,76.84810752226227,76.84810752226227,2497.2217546940533,2497.2217546940533,2497.2217546940533,0.0,0.0,0.0,2000.2713173728032
2017-03-02,2528.8326007994806,-5606.917675817102,9071.596056251998,2528.8326007994806,2528.8326007994806,-620.55139702131,-620.55139702131,-620.55139702131,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913472028,-15.361680913472028,-15.361680913472028,2459.0275768418496,2459.0275768418496,2459.0275768418496,0.0,0.0,0.0,1908.2812037781705
2017-03-03,2567.2464534927853,-4808.294395583898,8973.678874176074,2567.2464534927853,2567.2464534927853,-652.9831562932657,-652.9831562932657,-652.9831562932657,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211969438,-12.273602211969438,-12.273602211969438,2423.5077388683912,2423.5077388683912,2423.5077388683912,0.0,0.0,0.0,1914.2632971995197
2017-03-04,2605.6603061860906,-5673.05110274884,8659.128134090726,2605.6603061860906,2605.6603061860906,-689.8143351921681,-689.8143351921681,-689.8143351921681,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123526018,-18.014958123526018,-18.014958123526018,2392.4179158810452,2392.4179158810452,2392.4179158810452,0.0,0.0,0.0,1915.8459709939225
2017-03-05,2644.074158879396,-5125.715987008034,8844.302991912877,2644.074158879396,2644.074158879396,-730.9672462397873,-730.9672462397873,-730.9672462397873,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730306768,-34.10832730306768,-34.10832730306768,2367.358374012968,2367.358374012968,2367.358374012968,0.0,0.0,0.0,1913.1069126396085
2017-03-06,2682.488011572701,-5704.678212365934,9087.776331307983,2682.488011572701,2682.488011572701,-685.3558709605097,-685.3558709605097,-685.3558709605097,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896276357,29.13101896276357,29.13101896276357,2349.730403026414,2349.730403026414,2349.730403026414,0.0,0.0,0.0,1997.1321406121913
2017-03-07,2720.9018642660058,-4997.95509850172,9210.030823833973,2720.9018642660058,2720.9018642660058,-749.7395210957304,-749.7395210957304,-749.7395210957304,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557933023894,-26.220557933023894,-26.220557933023894,2340.698329786981,2340.698329786981,2340.698329786981,0.0,0.0,0.0,1971.1623431702753
2017-03-08,2759.3157169593114,-5062.0727824713595,8609.386098319228,2759.3157169593114,2759.3157169593114,-646.2110530614569,-646.2110530614569,-646.2110530614569,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752223864,76.84810752223864,76.84810752223864,2341.1581323659916,2341.1581323659916,2341.1581323659916,0.0,0.0,0.0,2113.1046638978546
2017-03-09,2797.729569652616,-5358.141566832881,8868.23294465128,2797.729569652616,2797.729569652616,-727.8654807170666,-727.8654807170666,-727.8654807170666,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913231924,-15.361680913231924,-15.361680913231924,2351.7134931458527,2351.7134931458527,2351.7134931458527,0.0,0.0,0.0,2069.8640889355497
2017-03-10,2836.1434223459214,-4727.914363302584,9487.529304911273,2836.1434223459214,2836.1434223459214,-703.8309702679738,-703.8309702679738,-703.8309702679738,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212050898,-12.273602212050898,-12.273602212050898,2372.6599248937646,2372.6599248937646,2372.6599248937646,0.0,0.0,0.0,2132.3124520779475
2017-03-11,2874.5572750392266,-4919.01464598002,9215.757461008578,2874.5572750392266,2874.5572750392266,-678.2548690419225,-678.2548690419225,-678.2548690419225,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123778797,-18.014958123778797,-18.014958123778797,2403.9773820315436,2403.9773820315436,2403.9773820315436,0.0,0.0,0.0,2196.302405997304
2017-03-12,2912.971127732532,-4347.208555495055,9183.579263196569,2912.971127732532,2912.971127732532,-652.994083915314,-652.994083915314,-652.994083915314,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.1083273031207,-34.1083273031207,-34.1083273031207,2445.331536337494,2445.331536337494,2445.331536337494,0.0,0.0,0.0,2259.9770438172177
2017-03-13,2951.3849804258366,-4088.997100565524,9715.541489039282,2951.3849804258366,2951.3849804258366,-539.0026154202378,-539.0026154202378,-539.0026154202378,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962651797,29.131018962651797,29.131018962651797,2496.0836585667976,2496.0836585667976,2496.0836585667976,0.0,0.0,0.0,2412.382365005599
2017-03-14,2989.7988331191423,-3979.978743473764,9590.809697963656,2989.7988331191423,2989.7988331191423,-535.1290393548898,-535.1290393548898,-535.1290393548898,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793298144,-26.22055793298144,-26.22055793298144,2555.308811527779,2555.308811527779,2555.308811527779,0.0,0.0,0.0,2454.6697937642525
2017-03-15,3028.2126858124475,-4160.933989261758,9736.937243272603,3028.2126858124475,3028.2126858124475,-365.54735288464315,-365.54735288464315,-365.54735288464315,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752221499,76.84810752221499,76.84810752221499,2621.8218325428293,2621.8218325428293,2621.8218325428293,0.0,0.0,0.0,2662.6653329278042
2017-03-16,3066.6265385057523,-4169.370924455826,9679.584234848657,3066.6265385057523,3066.6265385057523,-385.3686035862281,-385.3686035862281,-385.3686035862281,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913346664,-15.361680913346664,-15.361680913346664,2694.210370276806,2694.210370276806,2694.210370276806,0.0,0.0,0.0,2681.257934919524
2017-03-17,3105.040391199058,-4264.035503044621,10025.865570782862,3105.040391199058,3105.040391199058,-305.61684664099965,-305.61684664099965,-305.61684664099965,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211799782,-12.273602211799782,-12.273602211799782,2770.8740485204876,2770.8740485204876,2770.8740485204876,0.0,0.0,0.0,2799.4235445580584
2017-03-18,3143.4542438923627,-3557.968862240535,9318.702512985028,3143.4542438923627,3143.4542438923627,-232.16358807425817,-232.16358807425817,-232.16358807425817,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123698687,-18.014958123698687,-18.014958123698687,2850.068662999128,2850.068662999128,2850.068662999128,0.0,0.0,0.0,2911.2906558181044
2017-03-19,3181.868096585668,-4481.587579825023,9917.947500926733,3181.868096585668,3181.868096585668,-168.37143899420133,-168.37143899420133,-168.37143899420133,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730317372,-34.10832730317372,-34.10832730317372,2929.9541812586594,2929.9541812586594,2929.9541812586594,0.0,0.0,0.0,3013.4966575914664
2017-03-20,3220.2819492789727,-3779.605131867783,10363.467603970472,3220.2819492789727,3220.2819492789727,-26.441060097738163,-26.441060097738163,-26.441060097738163,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896284666,29.13101896284666,29.13101896284666,3008.6452138891023,3008.6452138891023,3008.6452138891023,0.0,0.0,0.0,3193.8408891812346
2017-03-21,3258.6958019722783,-3990.3687029571515,10189.636199860415,3258.6958019722783,3258.6958019722783,-6.175290274306119,-6.175290274306119,-6.175290274306119,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557933052813,-26.220557933052813,-26.220557933052813,3084.262560608434,3084.262560608434,3084.262560608434,0.0,0.0,0.0,3252.5205116979723
2017-03-22,3297.109654665583,-3262.680854995272,10679.5971412855,3297.109654665583,3297.109654665583,167.61522335057182,167.61522335057182,167.61522335057182,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.8481075222974,76.8481075222974,76.8481075222974,3154.984408777962,3154.984408777962,3154.984408777962,0.0,0.0,0.0,3464.724878016155
2017-03-23,3335.5235073588883,-3629.5031960151664,10076.107032273041,3335.5235073588883,3335.5235073588883,139.5168015846123,139.5168015846123,139.5168015846123,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.36168091332845,-15.36168091332845,-15.36168091332845,3219.095775447628,3219.095775447628,3219.095775447628,0.0,0.0,0.0,3475.040308943501
2017-03-24,3373.9373600521935,-3645.087015130225,10212.382277998553,3373.9373600521935,3373.9373600521935,198.54394144539418,198.54394144539418,198.54394144539418,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.27360221212892,-12.27360221212892,-12.27360221212892,3275.0348366072108,3275.0348366072108,3275.0348366072108,0.0,0.0,0.0,3572.4813014975875
2017-03-25,3412.3512127454987,-3426.0041740330735,11124.077840049453,3412.3512127454987,3412.3512127454987,239.2026263373368,239.2026263373368,239.2026263373368,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812391947,-18.01495812391947,-18.01495812391947,3321.434877410943,3321.434877410943,3321.434877410943,0.0,0.0,0.0,3651.5538390828356
2017-03-26,3450.7650654388035,-3070.099251336933,10857.868059814808,3450.7650654388035,3450.7650654388035,258.83510194461115,258.83510194461115,258.83510194461115,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.108327303226744,-34.108327303226744,-34.108327303226744,3357.160722197525,3357.160722197525,3357.160722197525,0.0,0.0,0.0,3709.600167383415
2017-03-27,3489.178918132109,-2987.619628804482,11578.32001412096,3489.178918132109,3489.178918132109,346.2523856055173,346.2523856055173,346.2523856055173,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962716592,29.131018962716592,29.131018962716592,3381.338659592488,3381.338659592488,3381.338659592488,0.0,0.0,0.0,3835.4313037376264
2017-03-28,3527.592770825414,-3238.7771914741556,10978.52774505113,3527.592770825414,3527.592770825414,302.94121054592983,302.94121054592983,302.94121054592983,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793301036,-26.22055793301036,-26.22055793301036,3393.379061428627,3393.379061428627,3393.379061428627,0.0,0.0,0.0,3830.5339813713435
2017-03-29,3566.006623518719,-3590.212914271605,10794.055614480692,3566.006623518719,3566.006623518719,405.6219140595295,405.6219140595295,405.6219140595295,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752227375,76.84810752227375,76.84810752227375,3392.991099486943,3392.991099486943,3392.991099486943,0.0,0.0,0.0,3971.6285375782486
2017-03-30,3604.420476212025,-2954.854184594255,11093.92067118816,3604.420476212025,3604.420476212025,300.6102115072295,300.6102115072295,300.6102115072295,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913310236,-15.361680913310236,-15.361680913310236,3380.189185370227,3380.189185370227,3380.189185370227,0.0,0.0,0.0,3905.0306877192543
2017-03-31,3642.8343289053296,-3413.003795869363,11046.61740707192,3642.8343289053296,3642.8343289053296,278.80009478268204,278.80009478268204,278.80009478268204,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212210383,-12.273602212210383,-12.273602212210383,3355.29098994458,3355.29098994458,3355.29098994458,0.0,0.0,0.0,3921.634423688012
2017-04-01,3681.248181598635,-2928.6196883859734,10896.524959880544,3681.248181598635,3681.248181598635,236.67488217467624,236.67488217467624,236.67488217467624,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812357045,-18.01495812357045,-18.01495812357045,3318.907133247934,3318.907133247934,3318.907133247934,0.0,0.0,0.0,3917.9230637733112
2017-04-02,3719.66203429194,-3684.5344152568846,11145.010942955654,3719.66203429194,3719.66203429194,173.59724673226182,173.59724673226182,173.59724673226182,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.1083273030397,-34.1083273030397,-34.1083273030397,3271.922866984989,3271.922866984989,3271.922866984989,0.0,0.0,0.0,3893.2592810242018
2017-04-03,3758.0758869852452,-3324.937610117538,11134.6758676537,3758.0758869852452,3758.0758869852452,180.38601927403676,180.38601927403676,180.38601927403676,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962758137,29.131018962758137,29.131018962758137,3215.472293260966,3215.472293260966,3215.472293260966,0.0,0.0,0.0,3938.461906259282
2017-04-04,3796.4897396785495,-3375.602954302768,11016.498253359638,3796.4897396785495,3796.4897396785495,60.46801794943797,60.46801794943797,60.46801794943797,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932992122,-26.220557932992122,-26.220557932992122,3150.9058688321174,3150.9058688321174,3150.9058688321174,0.0,0.0,0.0,3856.9577576279876
2017-04-05,3834.903592371855,-3245.384149135576,11066.608285544526,3834.903592371855,3834.903592371855,92.38294275904029,92.38294275904029,92.38294275904029,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752235981,76.84810752235981,76.84810752235981,3079.752128186368,3079.752128186368,3079.752128186368,0.0,0.0,0.0,3927.2865351308956
2017-04-06,3873.3174450651604,-2929.559076900274,11432.134239165267,3873.3174450651604,3873.3174450651604,-75.9042577899617,-75.9042577899617,-75.9042577899617,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913292023,-15.361680913292023,-15.361680913292023,3003.6747160730174,3003.6747160730174,3003.6747160730174,0.0,0.0,0.0,3797.4131872751987
2017-04-07,3911.731297758465,-3146.440012129265,10641.530741123437,3911.731297758465,3911.731297758465,-152.06494882212957,-152.06494882212957,-152.06494882212957,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212249394,-12.273602212249394,-12.273602212249394,2924.425946339807,2924.425946339807,2924.425946339807,0.0,0.0,0.0,3759.6663489363355
2017-04-08,3950.1451504517704,-3636.1114279622566,10526.256937021775,3950.1451504517704,3950.1451504517704,-238.4340554157447,-238.4340554157447,-238.4340554157447,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123791228,-18.014958123791228,-18.014958123791228,2843.7981956577337,2843.7981956577337,2843.7981956577337,0.0,0.0,0.0,3711.7110950360257
2017-04-09,3988.559003145076,-3413.429111360398,11060.25662811458,3988.559003145076,3988.559003145076,-334.7511248283015,-334.7511248283015,-334.7511248283015,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730309272,-34.10832730309272,-34.10832730309272,2763.5744954244788,2763.5744954244788,2763.5744954244788,0.0,0.0,0.0,3653.807878316775
2017-04-10,4026.9728558383804,-3358.2724837183455,11014.404487747624,4026.9728558383804,4026.9728558383804,-349.6065725770481,-349.6065725770481,-349.6065725770481,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896278139,29.13101896278139,29.13101896278139,2685.4797014098576,2685.4797014098576,2685.4797014098576,0.0,0.0,0.0,3677.3662832613322
2017-04-11,4065.386708531686,-3888.6032597721387,10769.299992979944,4065.386708531686,4065.386708531686,-479.30425270239135,-479.30425270239135,-479.30425270239135,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932973872,-26.220557932973872,-26.220557932973872,2611.13359818027,2611.13359818027,2611.13359818027,0.0,0.0,0.0,3586.0824558292948
2017-04-12,4103.800574614152,-3395.6888599662475,10827.112564202727,4103.800574614152,4103.800574614152,-445.3619506215208,-445.3619506215208,-445.3619506215208,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.8481075222228,76.8481075222228,76.8481075222228,2542.007234805944,2542.007234805944,2542.007234805944,0.0,0.0,0.0,3658.4386239926307
2017-04-13,4142.214440696616,-3967.720498693896,11100.025114739981,4142.214440696616,4142.214440696616,-600.1952823020578,-600.1952823020578,-600.1952823020578,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913406763,-15.361680913406763,-15.361680913406763,2479.3836915610364,2479.3836915610364,2479.3836915610364,0.0,0.0,0.0,3542.0191583945584
2017-04-14,4180.62830677908,-3277.4210066931973,10236.318503585735,4180.62830677908,4180.62830677908,-652.1665479642006,-652.1665479642006,-652.1665479642006,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212040723,-12.273602212040723,-12.273602212040723,2424.3243471975275,2424.3243471975275,2424.3243471975275,0.0,0.0,0.0,3528.4617588148794
2017-04-15,4219.042172861545,-3472.6225384585664,10519.310984866672,4219.042172861545,4219.042172861545,-704.5906944596569,-704.5906944596569,-704.5906944596569,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812371111,-18.01495812371111,-18.01495812371111,2377.6415566137416,2377.6415566137416,2377.6415566137416,0.0,0.0,0.0,3514.451478401888
2017-04-16,4257.45603894401,-3807.4453197652338,10429.05158569647,4257.45603894401,4257.45603894401,-758.4471562556272,-758.4471562556272,-758.4471562556272,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730289366,-34.10832730289366,-34.10832730289366,2339.878463996954,2339.878463996954,2339.878463996954,0.0,0.0,0.0,3499.008882688383
2017-04-17,4295.869905026475,-3820.8986941742464,10506.999163141814,4295.869905026475,4295.869905026475,-723.789801920817,-723.789801920817,-723.789801920817,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896280464,29.13101896280464,29.13101896280464,2311.2964720660657,2311.2964720660657,2311.2964720660657,0.0,0.0,0.0,3572.080103105658
2017-04-18,4334.283771108939,-3789.280877523427,10532.611853804,4334.283771108939,4334.283771108939,-798.5671811437066,-798.5671811437066,-798.5671811437066,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793302105,-26.22055793302105,-26.22055793302105,2291.8706697390016,2291.8706697390016,2291.8706697390016,0.0,0.0,0.0,3535.716589965232
2017-04-19,4372.697637191404,-3014.313102894656,11194.647518203808,4372.697637191404,4372.697637191404,-706.0758908250058,-706.0758908250058,-706.0758908250058,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752230887,76.84810752230887,76.84810752230887,2281.293294602373,2281.293294602373,2281.293294602373,0.0,0.0,0.0,3666.6217463663984
